review,rate
"Makin kesini.. gojek, makin tdk jelas bgt. Sya order gocar, pdhal posisi mobil dket bgt.. tp masak iya nunggunya hampir 1jam, baru datang. Sudah sering.. di kecewain. Sudah kecewa, pakai gojek. Mending beralih ke online lain.",1
"Uninstall dulu yah, mau upgrade gopay gak bisa terus.",1
Gapapa sih males aja bintang 5.. kalau bintang 5 harusnya kembaliin bg nadiem #enakjamankuto? #savenadiem #manapromonya?,1
"Tadi saya ngisi gopay 150rb,,, tapi saldonya gopaynya nggak masuk padahal laporan penjual sukses... Trus gmn ini solusinya ?? Klo gak masuk... Rugi banget dong !!!!",1
Tolong lah sistemnya kembalikan seperti dulu soalnya kalau saya ngorder suka ada tulisan upps driver pada sibuk?? What driver semua pada numpuk ko gaada yang narik malah numpuk ini di bilang pada sibuk anda sehat???,1
"Busyet deh,kenapa sering bner dapat driver yg jauh,pd hal di depan mata kan ada??? Beda ama grab,klo order grab pasti dpt driver nya deket2.gimana kita klo mau buru2,klo dpt driver nya jauh.",1
"Kenapa gojek menghilangkan voucher 15rb yg biasanya didapat akun customer setiap bulan. Kmi yg biasa pesen mkanan via gofood , jadi mikir mikir keras lagi mau beli. Mana ongkir naik pula. Kecewa. Kalo gini, kasian drivernya jugaaa jadi sepi order. Perbaiki lagi dong gojek.",1
Tambah parah aja ini aplikasi.. error terus.. pelayanan buruk.. gausah update kalo malah tambah jelek.. kecewa sekali,1
"Tolong dong pihak gojek, kalau ada pembelian voucher gofood diberitahu minimal pembelian, dulu minimal 25rb. aku udah coba lihat dulu tapi gak ada minimal terlanjur beli ternyata 65rb, tolong jangan seperti itu, bikin kecewa orang. gak berkah lo",2
"Driver ojek gojek banyak di sekitarku tapi ga bisa tembak by barcode di aplikasi ga ada , sungguh merepotkan ,malah dapat gojeknya orgnya yg jauh",1
Gopey nya ribet.saya mau tarik saldo harus di upgrade pake KTP....KTP saya rusak dikit ga bisa .jadi ga bisa...ribet plok ah,1
"Emang sih cuman vocer gratis 20000, Tp g gt jg kaliiiii, masak masa berlaku 7 hari g nyampe sehari udh ilang....jujur dong.",1
Respon cepat saat ad komplent dan proses ya tidak ribet.semoga ke depan ya makin maju dan pelayanan ya makin bagus..terima kasih,4
"Pesan layanan di aplikasi yg sekarang dapat driver nya jauh jauh , jadi kalo saya buru buru tidak bisa cepat . Tolong di tinjau ulang sistem nya Buat pelanggan mu senang menggunakan aplikasi layanan ini",2
Sudah gak kuat bakar duit gan? Wekwekwkekwkekekwkek. Promo hilang tergantikan dengan ongkir yang menjulang🤣,1
"Beli voucher tampilan tetap sama seperti yang lama, harga minimum ganti, SAMPAH !!!!",1
Semenjak nadiem jadi mentri dan orang itu mengelola gojek sistem jadi amburadul sesudah tahun baru .voucher ilang semua aplikasi tetangga sebelah promo trus .knp gojek pelit sm voucher .dan driver tambah susah dapat order menjajah masyarakat secara halus.,1
"Kenapa kalau pesan gojek motor selalu dapat driver jauh,padahal ada driver yang dekat dengan rumah saya,jadi kelamaan nunggu,mending pesan grab pasti dapat driver yang dekat,lebih efektif",1
"Saya dpt sms dri pihak GO JEK yang katanya saya dpt hadiah uang, tp sya tidak ingin mengambilnya dan banyak sms masuk dr gojek. Pas saya buka akun gojek saya malah akun saya dibekukan. Mohon Penjelasannya dri pihak GO JEK",1
"Enggak bisa login ataupun daftar, kemaren"" bisa . Tapi pas baru instal lagi tadi malah begini",5
Nama pt nya di ganti saja jangan pake nama pt. Aplikasi karya anak bangsa. Karena yg punya bukan lagi orang indonesia,1
Akun Gopay saya ngg bisa buat pembayaran apapun..kalo ngg server padat merayap pasti selalu coba lagi-coba lagi !!,1
"Sekarang layanan cuci ac sudah g ada y. Padahal layanan itu manfaat juga loh, buat masyarakat.",1
"Biasanya kalo mau order di warung x ngga ada masalah, kok sekarang ada tulisa. 'Was too far' takut makanan keburu dingin gitu, tapi kan saya ngga masalah keburu dingin atau ngga, kok sekarang gitu ya??",2
"Malam"" kondisi sakit mau minum obat belum makan ga ada yg beliin, untung ada gofood. Aman deh",5
"Woy Gojek goblok.. kenapa gak bisa pesen apapun, pesan "" permintaan ditolak "", tapi ketika login di hp lain bisa, woy bantuin dong kok gak bisa pesen halooo",1
"Promo vouchernya gak menarik , diskon juga palsu . Gak kaya tetangga sebelah diskon 50% bener2 sampe 50rb Ini max 10rb ??? Promo beli paket hemat cuma isinya voucher 10rban aja .. mau gofood 50rban tetep aja nambah cashnya gede juga 40rban ..",1
Ga ada bagus bagusnya nih aplikasi sekarang... Sebenarnya kantor gojek itu atau pembuat aplikasi ini kerja atau nongkrong sih... Sudah begitu banyak yg komplain..bukan malah tambah bener...malah nambah jelek.. Aplikasi bangsat.,1
"Saya tadi di tlpn dengn nomor ber ujung 0670 apakah ini dari gojek .dia bilang kasih hadiah.. Saya was"" dengan ini no. Cos. Dia kaya bkan di dalam kantor.. Yg saya takutkan . dia penipuan",3
"Pengen makan diluar tp males keluar rumah?? pesan gofood, males bawa kendaraan ketika mau pergi?? pesan goride or gocar, hp temen ketinggalan dirumah mau ngembaliin tp males keluar rumah?? tinggal pesan gosend.. Semudah inikah hidup😄",5
"Goblog apa gimana , dikasih driver yg jauh mulu , giliran kbanyak di cancel akun di bekukan , bukan semakin baik malah buruk , sistem pemetaan gajelas , member prioritas apalah , ini prusahaan besar shrusnya sistem nya jg baik dan smakin baik !!!!",1
Gimana mau senengi pelanggan kalau voucher go ride go food aja tidak ada sekarang. BAGUS JADI PENGGUNA BARU GRAB yang bisa memberikan potongan² untuk menarik hati pelanggan tidak pun angka potongannya besar tp setidaknya membantu pelanggan untuk membayar jadi lebih ringan,1
"Denger dari driver gojek katanya orderan di bagi rata, tiap kali order dapet driver pasti jauh jauh entah dari resto entah pas order goride bikin waktu tambah lama nunggu nya. Yang manusiawi sedikit lah, kamu perlakukan mitramu.",1
Aplikasi bangke!!! Mentang² ujan grimis aja driver mtr ga mau nrima orderan!! Kecewa berat!!!,1
"Bagus enak nyaman dipake, buat payment google play sangat praktis, aplikasi karya anak bangsa memang top",5
"Dengan adanya aplikasi ini sangat membantu banget, bagi yang ingin berpergian kemana mana. Makasih gojeg👍",4
Sudah berbulan bulan upgrade saya blm di proses dan di unggah dan saya harus menunggu.sedangkan proses upgrade cuma 3 hari.tp ini blm ada keterangan.berbulan bulan,1
Sbg pengguna jasa saya merasa tidak nyaman saat driver menggunakan sepeda bermotor spt vixion (sejenisnya). Karena saya merasa kesulitan saat membawa bnyak brg. Tlg filter driver masalah jenis sepeda motornya.,4
"Halo selamat gojek.. Setelah diperbarui kok saya gak bisa main lg, gak nambah lg point, padahal point saya sekitar 150,,bentar lagi hangus, gimana sih pihak gojek.. Yg rugi saya dong gak bisa nukar point, padahal saya langganan gojek.. Tolong jgn gitu dong sama customer..",1
Please yah ini akun gojek saya kok beberapa hari ini tidak bisa dipakai dan itu di saat2 yang penting dan saya butuh..saya udah ketergantungan loh sama gojek pulang sekolah selalu pake gojek terus kalau akun saya tidak bisa dipakai saya pulangnya susah dan telat.,3
"Admin. Tolong tarif go shop di kurangi, terlalu mahal, misalnya beli barang nya murah tarifnya lebih dari harga barang. 1 lagi Adain voucher gofood dong. Dan saya dapet curhatan dari temen saya, katanya gojek anyeb banget semenjak Nadiem makarim ga di gojek(itu katanya sih, saya cuma costumer).",3
"""Kasih Voucher Gofood diskon Rp.20.000,- dengan minimum belanja Rp.30.000,- !"".",4
Udah ga mantap sistem nya masa order nya diman dpt driver nya dmn pusing kan mau nya buru buru ( katanya pasti ada jalan)....... Kasian yang nunggu ......kalau masih kaya begini aja ntar yang ada pada pindah ke grab,1
"Percuma kasih bintang 5,ganti aja jadi 1,percuma,sering transaksi pake gopay, mulai dari goride, gofood, gocar, transaksi sering, tapi ga pernah dapet paylater, katanya mao dikabarin, apaan yang mao di cek, emang jejak digital ga bisa dicek dari sistem, ga profesional",1
Sangat membantu... Tapi maksa banget buat bikin pin... Mana yang tercantum no yang udah ga aktif lagi. Cs di hubungi kudu pake pulsa... Hadeeeehhhh jadi ribet... Kalo gini terus mau pake aplikasi tetangga aja kali ya,5
GOJEK KLO NERIMA DRIVER BARU TOLONG YG KOMPETEN ..YG UDA TAU JALAN ATAU MINIMAL TAU JALANKAN APLIKASI..UDA 3 X DAPAT DRIVER BARU PAS ORDER..PADAHAL JARAK SEKILOAN DIBUAT MUTER2 AMPE BERJAM JAM MAKANAN GA NYAMPE2...PAYAH!!!,3
Tarif ga sesuai nih parah. Sy dr bungur ke buncit 10rb knp dari buncit ke tegal parang 11rb. Cek dong kilometer nya sblm kasih tarif???????????!?!?byr pay later juga bulan ini sampe 2x tagihan.,1
Sebenarnya saya lebih suka pakai Gojek dari pada Grab.cuma ini aplikasi untuk membuat pesanan baru kelebihan 2 klik dari Grab untuk membuat pesanan baru.itu sebernarnya sudah menggambarkan aplikasi mana yg lebih bagus.dan akhirnya tentu saja ini aplikasi kedua buat saya.bukan Main.,3
"Agar sistem pemerataan yang baru ini jadi lebih baikk, seharusnya PT. GI harus menurunkan point untuk tupo misalnya 20 point atau 15 point untuk mengurangi konflik yang terjadi. Sekian terimakasih",5
Saya belum bisa kasih bintang 5 karena kurangnya voucher go food gratis kalau sering sering bagi bagi voucher gratis saya kasih bintang 5,3
"In Syah Allah Berkah, bru coba, tu lgsung bintang 5 kan, Hargai Kreatifitas anda, semoga kedepan nya bagus yaah, jngan Ngecewain Kita yaah😉🙂",5
"Driver goride sekarang kebanyak yg tdk sopan,ugal2an saat antar penumpang (sy pernah hampir ditabrak mobil dari belakang,saya punya foto drivernya),sering tdk mau jemput penumpang krndgn harga promo gojek/murah (minta tambah uang,dll) saya punya bukti dgn foto dari beberapa driver itu.",1
Bangsatt emang ini aplikasi Gw pesen gocar yang datang blue bird. Awal gw gak masalah dia bilang BB sudah kerja sama gw pikir argo kaya gocar sesuai aplikasi eh ternyata supir blue bird minta uang lebih dari aplikasi yg di tentukan.,1
"Ini aplikasi bagus banget. Saya pengguna setia gojek,, lebih memilih gojek drpd grab. Terlebih gojek ad paylaternya . Cara penagihannya pun sopan santun dr aplikasinya. Maju terus karya anak indonesia. Untuk driver yg antar jg fast.. good service.",5
Aplikasi busuk + a_su!!! Gangguan terus.. Lama2 tersingkir sama kompetitor.. Tidak pernah dapat voucher lagi.. Mending hijau yang sebelah masih dapat banyak voucher.. Aplikasi karya anak bangsa yahudi,1
"Pake go pay gak pake go pay,tetap mahal,beda sama yg d sebelah,parah separah2ny ni aplikasi,belum lagi tambahan utk biaya pemesanan,bukan 20% lagi keuntungan aplikator,lebih dri 20% ,sangat d sayangkan sekali,byk2 d tinggalkan lah ni aplikasi",1
Kalau hujan selalu lama tidak ada yg mengambil orderan. Apa alasan nya bisa begitu? Padahal apps tetangga bisa aja kok normal? Alasan nya apa? Karna hujan? Kl takut hujan jangan narik.,1
Mengapa saya kasi 5 bintang karena untuk memesan kendaraan transportasi lebih gampang dan gk ribet. Mudah praktis,5
Akun gacor jdi budeg begini..sok yg paud jgn bermalas malasan..klo mu fokus2..klo mau sampinggan sampinggan j..gojeg skrang kasih kesempatan jgn di siakan..biarkan yg skema tinggi gagu dulu demi mitra semuanya..salam satu aspal,5
"Aplikasi gojek mantul ,, memberikan tambahan fasilitas paylater meskipun limit awal 100rb smoga bisa terus up untuk pelanggan setia dan pembayaran yg bagus😊",5
sudah 4hari ini tidak bisa buka aplikasi. di restart juga tetep. diupgrade juga tetep ga bisa dibuka. MENYUSAHKAN,1
"Terimakasih gojek, saya penggemar gofood memudahkan saya memilih menu makanan yg enak.",5
"Mohon bantuanya saya sudah downloan aplikasi cuma ngak bisa masuk, dibilang email sudah terdaftar tp ngak bisa masuk Mohon bantuannya",5
"Pesan gofood lama... Driver yg dapet Malah yg jauh, harus nunvgu driver sampe ke resto dulu,mending jalan nya lancar,coba kalo macet gmna,?keburu pingsan, padahal dititik resto banyak driver yg mangkal..",1
"TAPI kenapa HARUS POIN PELANGGAN ADA KEDALUARSANYA,,, Klo bisa jangan ada kedaluarsa nya ITU AJA ,poin 100 lebih hilang hilang hilang terus PAYAH,,,, aku kasih bintang 5 klo sudah TERPENUHI,,,,!!!!!",1
Sistemnya bobrok selama di tinggal pak nadiem perlahan- lahan akan punah di tinggal pelanggan saya sebagai pelanggan sangat kecewa denger cerita para driver yg berjuang di jalan di harga 8rb perak sedangkan pelanggan bayar mahal dimana hati nurani kalian yg menyiksa para driver,1
Ko gojek kalah sama grab sih sekarang promonya. Saya pengguna gojek setia. Tapi kalo kaya gini bisa pindah ke sebelah. Karena promonya lebih banyak digrab.. Tolong di buat lagi promo yg menarik dong. Biar costumer yg lain pun tidak berpaling ke grab.. Mksh,1
"Bagus tpi,verifikasi email tu skali aj,jgn berkali kali....Ini hampir setiap minggu di verifikasi dlu,kan tll namany",5
Tiap mau pesen goride / lainnya langsung balik(keluar) sendiri ke menu awal kenapa ya?,2
Tolong beri solusi... Aplikasi tdk bisa memesan Goride .. GPs OK internet OK. Abis di perbaharui malah tdk bisa di gunakan sama sekali.. Udh uninstall jg sama aja hasilnya apa tdk Ada solusi lain? Sebagai pelanggan setia gojek saya merasa kecewa..,3
"Ada masalah apa dgn go pay? Mau tarik uang, Minta upgrade, sdh foto ktp tapi cuma bisa foto aja, trus selanjutnya gimana? Sangat membingungkan 🙈 Bilang aja kalau dana di go pay gak bisa ditarik, (jangan kasih fitur tarik kalau gak bisa ditarik).",2
Terus kembangkan apk karya anak bangsa ini jangan sampe kalah sama apk buatan luar menurut saya ini mudah untuk penggunaan segala fitur untuk pesenan gf gride dll.. apk nya ga norak kaya apk sblh.. terua maju kami terus dukung perkembangan PT GI,5
"apakah gojek udah mau bangkrut???? kok vocer gak ada tarif naik ,,, hadeeeeewwww gojek gojek,,, hhhhhh wes gak ada jln,,,, ngomong tok katanya bersama gojek pasti ada jln,,,,,hhhhhh",1
"Saya baru order makanan lewat gojek di Bebek H. Slamet, 2 ayam dan 1 bebek, pesanan yg datang 1 ayam dan 1 bebek ttp pembayaran sesuai dg di aplikasi yaitu 2 ayam dan 1 bebek. Jd Pesanan tdk sesuai.",1
"Busuk!!!!!! Lagi urgent isi gopay diriwayat jg udah masuk tapi saldo masih kosong, udah gitu gak ada nomor cs yg bisa dihubungi semua gak bisa dihub, di kirim pesan lewat email pun lemot dan lama responya!!! Payah sekali",1
Sebetulnya sangat membantu tapi tarif semakin mahal ..turun dikit lah .. jarang promo ini .. 😥😥,4
"Dapat Voucher 20k, Di keterangan sampai 23 Februari,Belum ku pake kok ilang min, Nggak niat banget ngasih Voucher.",1
Aplikasi eror trus padahal voucher ada tapi knp ngga bisa di gunakan?????katanya karya anak bangsa masa kalah ama tetangga sebelah yg gencar2 an promo.makin kesini makin parah aja..,1
"Menggunakan paylater, membuat pelanggan rugi. Makenya cuma belasan ribu ,eh disuruh tebus hampir 200rb, jadinya tetap di bayar kan? Soalnya di teror setiap hari, abis itu dimarah2in🥺 Terus itu buat paylater awalnya gak ada ketentuan kaya gitu. Terus gak ada pilihan cara untuk berenti dari paylater",1
kalau baru pertama kali coba paylter. saya dpt limit 100rb di bawahnya ada bacaan biaya langganan februari gratis?,5
"Kok gabisa order ya, susah nyari driver, kadang eror gitu, kalo gitu trus2an bisa2 ditinggalin sama customer nya tu, benahi diri ya jek gojek, liat dimana2 juga yg banyak orderan driver grab ya, masak kalah sama produk luar si, jangan mau kalah di negeri sendiri dong, semangat",1
"Maps nya jarang sesuai.. Kasihan driver nya,muter muter,akhirnya customer pun jadi telat. Update melulu,,bikin hp lemot. Kl gini terus,mending pindah ke driver sebelah..",1
"Kalo mau order suka lama banyak loading trus dapat driver nya jauh jauh padahal di dekat saya banyak driver sedangkan saya butuh nya buru² tolong di perhatikan kenyamanan konsumen nya,, malahan bagusan aplikasi sebelah GRAB ada sistem poin jadi bisa di gunakan buat order trus cepet dapat drivernya",3
Kenapa saya ga bisa order.. Tulisan nya lokasi tidak terdeteksi mulu padahal gps udah di nyalain. Dasar tolol,1
Saya sering order dan pembayaran dengan gopay..kenapa tidak dapat point ya????,3
Pas di updet selalu lama loadingnya agar bisa terbuka alikasinya hp selal harus di matikanterlebih dahulu..kenapa ya??,3
Siang tadi saya melakukan upgrade agar bisa transfer saldo tetapi sampai malam ini masih belum selesai prosesnya.,2
"Coba di kasih keterangan jenis kendaraannya,soalnya sya suka kirim barang pake gosend,klo pas dapet motor laki harus cancle",4
Sumpah ya Aplikasi GO-JEK tuh ngebantu banget Apalagi kalo ada acara dadakan Cuma ya kalo bisa untuk GO-RIDE mohon dicari yg terdekat Saya biasanya lama untuk nunggu ojol nya,4
Tidak bisa masuk lewat email... padahal pernah disuruh verifikasi email..hadeh,1
"Maintenance teroooozzzz, udah melakukan pembayaran, saldo udah kepotong. MALAH PENDING! !!",1
"blm dapet yg special dari aplikasi ini, driver banyak ngeluh. Mana keadilan buat driver... Jangan pilih kasih.. Driver di depan mata banyak dapetnya yang harus lama nunggu.",2
"Sekarang pesan gofood dan goride lama., Padahal driver banyak, ko harus tunggu.,padahal mah biasanya cepet banget., bintang Satu dulu deh, nanti kalo udah diperbaiki systemnya baru ditambain",1
Terlalu lebay..buat upgrade gopay aja susahnya minta ampun..ktp buram lah ktp rusak lah..sim tdk terdeteksi..mau lu apa sih..balikin aja gopay sy.. Klu KTP rusak dan hanya ada 1 tnda pengenal kira2 masih bisa pakai gopay gak?? Aturan bodoh..bangke !!!,1
