,comment,author,publishedAt,likeCount
2124,"Lucu 😂 , membuka aurat tidak mencerminkan orang Islam kalau memang beragama Islam, tapi bicara masalah agama Islam 👎",@fuadhasyimkukar,2024-11-21T12:39:50Z,0
2125,Mereka berdua itu belum tahu apa isi bibel matius 10 ayat 34 dan 35..Anehnya mereka merasa paling tahu perang di jaman nabi Muhammad.,@suparnododo5844,2024-11-21T12:38:58Z,0
2126,Baru kali ini setelah berkali2 ntn Cokrotv (dan channel Forbiden Question) sy tersenyum mendengar jawaban2 Kumaila dlm episode ini. Bukan bermaksud menertawakan ajaran agama islam namun sungguh sgt diperlukan hati yg besar utk berdialog dlm tema sesensi ini.,@TommySoemarmo,2024-11-21T12:36:17Z,8
2127,"Pada "" Podcast "" ini.. Arman Armando bertanya kepada Kumaila tentang "" Agama yang damai yang dikaitkan dengan perang "", karena yang dibicarakan masalah agama, pertanyaan itu lebih tepat ditujukan kepada ahli agama yaitu Ustad atau Ulama yang betul - betul memahami Al- qur'an dan hadis serta tafsir Al- qur'an yang benar, karena kalo tidak menghadirkan Ustad atau Ulama nanti akan mendapat informasi yang salah tentang memahami Islam ( salah faham), apalagi yang bertanya bernada kritik terhadap Islam, sehingga bisa merugikan ( memojokan Agama Islam), orang bisa saja nanti berfikir negatif menuduh bahwa Pocast ini sengaja tidak menghadirkan Ustad atau Ulama dengan tujuan ingin "" memojokan "" agama Islam.",@nurmanalamsyah1060,2024-11-24T01:30:41Z,1
2128,@@nurmanalamsyah1060 biasa itu oten buat framing yg jadi narasumber kagak ada ilmunya ini pembahasan sensitif bisa jadi penistaan Agama tunggu aja semoga ada yg buat laporan untuk minta penjelasan apa maksud dari peryataan kedua orang ini yg semberono membahas surah qur'an,@robysusanto6698,2024-11-24T03:45:30Z,1
2129,Adakah ajaran KASIH dalam Islam? Kasihan deh luuu... 🥴,@onet1619,2024-11-21T12:35:28Z,0
2130,"Betul DINUSANTARA SAJA ISLAM BERPERANG MELAWAN PENJAJAH GOSPEL.GLORY GOLD ...

pENCERAHAN yg Kurang Baik 
Yg dibahas sejarah ISLAM 

yg kaji Bahasannya orang2 yg ilmunya cuma bersumber dri buku terjemahan (bibel) kristen
Waahhh bisa kacau dunia persilatan 😂😂😂

ISLAM HADIR DINUSANTARA 
NUSANTARA BAIK BAIK SAJA...
DAMAI SEJAHTERA 

Datangnya penjajah Gospel Glory.Gold dn mewariskannya kristen 
yg umatnya ilmunya cuma dri buku terjemahan gaada yg tau teks original bibel yunani ibrani yg Asli 

Gaada usaha umat dn pendetanya untuk kaji.evaluasi.perbandingan kebenaran keaslian bibel yunani ibrani dgn buku terjemahan dn dokrin karna gaada yg bisa baca ibrani dn yunani

PERANG NABI BESAR MUHAMAD SAW ITU BEDA BERTAHAN DRI PARA KAPIR PEMBANTAI YG TIDAK SUKA dgn ISLAM YG MEMUSUHI ISLAM

CIRINYA... 

SAHABAT RASUL MATI DIBUNUH 
SAAT BERIBADAH 
KLW TIDAK BERTAHAN HIDUP DN BERPERANG MELAWAN MEREKA (KAPIR) HABIS UMAT ISLAM DIBANTAI DN FITNAH (adu domba)

ALLAH BERFIRMAN
MEREKA (KAPIR)TIDAK AKAN RIDHO KPDA MUSLIM SEBELUM MEREKA MENGIKUTI JEJAK ORNG2 KAPIR """"""

PERANG BOM NAGASAKI HEROSiMA
PERANG DUNIA SATU DAN DUA
PEMBANTAIAN ISLAM diPALESTIN..DIRAQ.
DIAFGHANISTAN..
BOSNIA.INDIA DLL

KLW tidak ada perang Dn fitnah pda ISLAM AS.INGGRIS DN SEKUTU BANGKRUT industri senjata nya 😂",@mulyanabili1215,2024-11-21T12:35:16Z,0
2131,Makanya ada acara program di tv namanya acaranya islamnya damai... Bangung damainya dimana bukti data sejarahnya????,@ocean8142,2024-11-21T12:34:28Z,0
2132,"Ade armando anda jgn menyamakan Yesus saya dgn nabi isa anda.
Klu anda smakan maka akan mnjadi boomerang bagi ajaran anda sndri 😄
Jika anda mau menyamakan maka anda harus menjawab menjawab pertanyaan saya ini :

1. Isa lahir dimana dan kota apa? 🤔
2. Nama orang tua isa siapa? 🤔
3. Isa mati atau di serupakan? 🤔
4. Siapa yg diserupakan isa itu? 🤔
5. Isa orang mana? 🤔
6. Siapa murid2 isa? 🤔
7. Mujisat isa apa? 🤔

Maaf saya tdk ingin anda menyamakan Yesus saya dgn isa anda ade armando krn itu narasi yg menyesatkan jika anda tdk bisa membuktikan kesamaan dri Yesus saya dgn isa anda, trima kasih.

Tuhan Yesus memberkati kita semua 🙏",@user-Skyblue29,2024-11-21T12:33:33Z,0
2133,membedakan antara ajaran ketuhanan yang mengajarkan jalan ketuhanan dan sejarah ke tahan hidup itu berbeda,@karyadiakuang1346,2024-11-21T12:32:40Z,0
2134,"Dialog di chenel sangat tidak berimbangan, hanya 2 orang dialog dari kubu yang sama, tidak ada bantahan dan opini dari kubu berbeda, aku yakin ini sengaja dibuat oleh *Cokro TV* untuk misi dan pesanan tertentu, ini bukan dialog yg berbobot....😂",@hampadanfana6140,2024-11-21T12:31:31Z,0
2135,Karena islam mau di lenyapkan turub ayat buat melawan .... Ente bikin podcast tp ente goblok mngenai islam sendiri ..,@messielpulga30,2024-11-21T12:28:37Z,0
2136,Orang Yaman datan ke Indonesia merusak masa depan Indonesia.pribumi menjadi budak orang Yaman 😂😂😂😂,@Rase9122,2024-11-21T12:27:17Z,0
2137,"Hanya Yesus yang mengajarkan ""Kasih""...",@omjohn0366,2024-11-21T12:27:16Z,9
2138,"Berarti klo Ada orang bin H prkaos ,kluargamu gapa2 GITU kasih aja biarkan ..jgn Di hukum",@nad236-i3i,2024-11-22T01:29:56Z,0
2139,"@@nad236-i3i mksdnya kasih itu, lu gk boleh lsg main hakim sdiri tapi lbh serahkan ke penegak hukum yg proses. Krn klo lu melakukan hal yg sama atau bales dendam ya lu dimata Tuhan jadinya ikutan dosa. Paham gk??
Roma 12:19
Saudara-saudaraku yang kekasih, janganlah kamu sendiri menuntut pembalasan, tetapi berilah tempat kepada murka Allah, sebab ada tertulis: Pembalasan itu adalah hak-Ku. Akulah yang akan menuntut pembalasan, firman Tuhan.
Roma 13:4
Karena pemerintah adalah hamba Allah untuk kebaikanmu. Tetapi jika engkau berbuat jahat, takutlah akan dia, karena tidak percuma pemerintah menyandang pedang. Pemerintah adalah hamba Allah untuk MEMBALASkan murka Allah atas mereka yang berbuat jahat.",@farrelzong4443,2024-11-22T04:04:01Z,2
2140,@farrelzong4443  Kan ngjlasinya panjang kli  Kali Lebar....dibilang kasih tampar Kiri kasih Kan ..APA lgi YG mau Lu JLASIN ...klo Lu Di jahatin ..gapa2 kasihqni ..maafin ..gausah nuntut keadilan ....Masih KAU NGLES bantah,@nad236-i3i,2024-11-22T05:15:24Z,0
2141,"Ngga juga.
Banyak pendiri agama mengajarkan kasih.",@marcusjp6165,2024-11-22T15:52:36Z,0
2142,​@@farrelzong4443katanya klo tampar pipi kiri kasih kanan mau,@muchlashinmuchlashin4524,2024-11-22T23:05:10Z,0
2143,"QS 9:29
Perangilah orang-orang yang tidak beriman kepada Allah dan hari akhir, tidak mengharamkan apa yang telah diharamkan Allah dan Rasul-Nya, dan tidak mengikuti agama yang hak, yaitu orang-orang yang telah diberikan Kitab HINGGA MEREKA MEMBAYAR JIZYAH DENGAN PATUH dan mereka TUNDUK.

Kutipan dari Tafsir Ibnu Katsir
""...Ayat ini merupakan AYAT PERTAMA YANG MEMERINTAHKAN UNTUK MEMERANGI KAUM AHLI KITAB- sesudah menyelesaikan perkara yang menyangkut kaum musyrik dan sesudah manusia masuk ke dalam agama Allah (agama Islam) secara bergelombang-gelombang, serta SELURUH JAZIRAH ARABIA TELAH TEGAK DI DALAM KEKUASAAN AGAMA ISLAM. Setelah itu ALLAH MEMERINTAHKAN kepada Rasul-Nya agar MEMERANGI KAUM AHLI KITAB, yaitu orang-orang Yahudi dan Nasrani. Hal ini terjadi pada tahun sembilan Hijriah.
Untuk itu, NABI SAW. BERSIAP-SIAP UNTUK MEMERANGI ORANG-ORANG ROMAWI dan menyerukan kepada segenap orang untuk melakukan perintah ini....""",@k8n23,2024-11-21T12:25:23Z,1
2144,"Woi ,yg harus di perangi itu orang kafir yang suka memerangi.muslim.seperti contoh abu jahal .abu lahab.klau muslim harus memerangi non muslim .mungkin non muslim sudah pada moudar di indonesia .fakta nya bebas .",@joypecintaalam7326,2024-11-21T12:25:03Z,0
2145,"Hebat mbak kimaila,sangat cerdas",@blasiususboko483,2024-11-21T12:24:15Z,6
2146,"Memang sesuai, kumaia dibayar utk kritik Islam, semakin mengkritik 1slam semakin banyak transferan dari konlomrat misi0naris",@Zeld7-c8j,2024-11-26T06:46:15Z,0
2147,Memang mrk berdua ini sangat terbuka dgn iman mrk.👋👋,@epingandris5151,2024-11-21T12:23:39Z,1
2148,Ade mndo sini debatnya sma gue..dia mmeng pmbnci islam pnggagas prmusuhan dan pprangan..orng sprti inilah. Yg akan mnimbulkan pprangan..ade kmu ga liat realita khidupan asli d palestin..orng 2 hidup damai walaupun brbda agama ..zionislah yg mnimbulkan pprngan d muka bmi ini..bkn islam,@EwosEwos,2024-11-21T12:23:20Z,0
2149,"sepertinya memang kita harus perlahan-lahan membahas tentang semua ajaran agama ya ,karena rasa-rasanya Tuhannya itu sosok yg sama , maka kalau sosok yg sama maka harusnya tidak kontradiktif antara kelompok yg satu dengan kelompok yg lainnya......",@franks4521,2024-11-21T12:22:36Z,0
2150,"Klo dihitung-hitung. Kira"" berapa % isi AlQuran yang tidak kontektual lagi di zaman modern ini?",@jejedu2023,2024-11-21T12:20:46Z,0
2151,"Perempuan ini siapa? Di mana dia belajar agama? Gawat kalo org yg bukan ahli agama tp berlagak paham, ahli & berbicara agama

Dlm hukum islam ga semua kafir bisa diperangi, umat islam ga bisa petantang petenteng berlagak sok jagoan. Kafir di dlm Islam ada bbrp kategori:

1. Kafir yg menjalin kerja sama dg umat islam, ini spt negara² non muslim yg ada duta besarnya di negara muslim
2. Kafir yg sm sekali tdk ada permusuhan dg islam
3. Mrk yg berkunjung ke negara islam sbg tamu
4. Kafir yg bermusuhan & memerangi umat islam & sehingga membahayakan umat islam (harbi)

Kafir yg boleh diperangi adalah kategori yg ke 4, selain itu haram bg Islam utk memeranginya. Brg siapa yg memeranginya spt kata nabi ""tdk akan mencium bau surga (kelak di akhirat)

Prinsip islam simpel ""Lu jual gw beli"", ""Anda sopan kami segan, anda arogan kami lbh arogan""",@baniadam1541,2024-11-21T12:20:08Z,0
2152,"Emang seberapa banyak sih umat muslim di duniaera sekarang? mau ngajak perang gasss islam mau di injek injek sama dunia gausah sok paling agama paling bener, di bom Israel mampus luuu",@vincentwijaya3909,2024-11-22T15:20:16Z,0
2153,Orang orang jujur beragama,@pame3969,2024-11-21T12:19:47Z,2
2154,"Seharusnya untuk membahas masalah ini itu para ahli kitap kitap sejarah yg lebih paham kondisi di masa itu dan ada rujukan,, krna masing2 kitap ada kontek tentang perang",@Darkeni-y6z,2024-11-21T12:18:35Z,0
2155,"Tolong dong sesekali bicarakan tokoh terkait secara HISTORIS, apakah BENAR² ADA?",@manusiasetengahkera,2024-11-21T12:18:30Z,0
2156,Si ade mndo yg dngkal..orng islam bleh mmrangi ada tpi nya klo orng kapir mmrangimu dan mgusirmu,@EwosEwos,2024-11-21T12:17:11Z,0
2157,dimana di Alquran menjelaskan teksnya kontekstual? kalau di Alkitab ada judul/subjudul.,@davidsitompul2899,2024-11-21T12:17:02Z,0
2158,"Mengapa tawuran tidak pernah tuntas?, antar sekolah, mahasiswa/mahasewa, antar kelompok, bahkan antar partai, itu intimidasi yang berbunyi,"" pak Jokowi tidak ada pdip kasihan deh lu. Itu dasar perangnya terbukti kalau lawan bicara bertindak!",@HpVica,2024-11-21T12:14:59Z,0
2159,"topiknya ngeri"" sedap😊",@dimasputra7141,2024-11-21T12:14:36Z,2
2160,Islam mmerangi jahiliah bkn mmrang orng yg beradab..sprti yg trjadi d timur tngh skrng ..klo bkan krena israel yg biadab dan jahiliyah..orng2 palestin yg brgma muslim yg hidup  damai ..mrka tak akan mmrangi nya,@EwosEwos,2024-11-21T12:11:48Z,0
2161,Bicara agama islam  yg bukan akhlinya...blunder,@puringchannelofficialkebum7294,2024-11-21T12:11:18Z,0
2162,islam tidak mengajarkan peperangan tapi jika memusuhi dan memerangi islam maka perangilah kembali....,@andriicha8947,2024-11-21T12:09:36Z,0
2163,"*Ajaran Yesus*
Matius 5:44
Tetapi Aku berkata kepadamu: Kasihilah musuhmu dan berdoalah bagi mereka yang menganiaya kamu.

Lukas 6:27
""Tetapi kepada kamu, yang mendengarkan Aku, Aku berkata: Kasihilah musuhmu, berbuatlah baik kepada orang yang membenci kamu;

Matius 5:39
Tetapi Aku berkata kepadamu: Janganlah kamu melawan orang yang berbuat jahat kepadamu, melainkan siapa pun yang menampar pipi kananmu, berilah juga kepadanya pipi kirimu.


Roma 12:17
Janganlah membalas kejahatan dengan kejahatan; lakukanlah apa yang baik bagi semua orang! 

Roma 12:21
Janganlah kamu kalah terhadap kejahatan, tetapi kalahkanlah kejahatan dengan kebaikan! 

*Ajaran muhammad* 
sahih bukhari 1405
sahih bukhari 3724 
hadist malik 1090 
almaidah 33",@narutobinnarto,2024-11-21T12:10:41Z,1
2164,"Klau kita di perangi ya harus perang,min  .emang nya lo.di perangi  cuma mingkem..",@joypecintaalam7326,2024-11-21T12:09:14Z,0
2165,"Coba tanyakan sholat dilakukan sejam jaman nabi siapa ?
Dan kenapa ada nabi begitu banyak tapi tidak mengikuti ajaran nabi sebelumnya melainkan setiap nabi beda beda pembawaannya dan tidak ada sangkut pautnya ajarannya dengan agama sebelumnya ?

Dan sejak nabi adam sampai isa mereka sholat atau tidak ? Kalau mereka sholat kenapa ada isra mi'raj?",@Peneliti_Independent,2024-11-21T12:07:42Z,0
2166,Pasti banyak yang kejang2,@dongengbidadari8720,2024-11-21T12:05:38Z,1
2167,"kita bersuku suku, suku jawa, minang , ambon, islam yang mempersatukan suku suku",@SuryadiYadi-o4n,2024-11-21T12:05:28Z,0
2168,KUMALA INI MENJAWAB PERTANYAAN ARMANDO SEPERTINYAJAWABAN CARI AMAN SAJA.DAN JUGA BILANG PERANG ITU HAL BIASA.MORAL GROUNDINGLAH STANDAR GANDA.NAMPAKNYA BELUM JAUH ILMUNYA,@rntambun6697,2024-11-21T12:05:01Z,1
2169,Indonesia bisa merdeka juga perang melawan penjajah,@safrstones8465,2024-11-21T12:04:57Z,0
2170,nahhhhh sudah tidak relefannn trus bgmna?,@vekyart,2024-11-21T12:04:15Z,0
2171,semua nabi membawa islam,@SuryadiYadi-o4n,2024-11-21T12:03:33Z,0
2172,"sy bersyukur Tuhan Yesus tidak membawa Agama melainkan mengajarkan ""jalan hidup kudus"" (kudus = menghidupkan, mendamaikan serta menyelamatkan)",@teampembela433,2024-11-21T12:02:20Z,0
2173,Keberanian yang luarbiasa. Kecerdasan kalian dibutuhkan bangsa ini. Like. Tetaplah berkarya untuk kemanusiaan.,@larisnaibaho1280,2024-11-21T12:02:15Z,32
2174,@@larisnaibaho1280 dungu !!,@edis_mualaf111,2024-11-27T14:35:21Z,0
2175,"Konteks sosial di tempat Yesus tumbuh: banyak ketidaksukaan, amarah dan dendam. Ingat pada waktu itu bangsa Israel atau bangsa Yahudi dijajah bangsa Romawi jadi bayangkan saja kondisi sosial bangsa Indonesia ketika dijajah Belanda. Sama2 bergejolak, sama2 ada perlawanan.. bedanya bangsa Yahudi itu percaya nubuat dalam kitab Taurat bahwa akan ada mesias atau juru selamat yang akan menyelamatkan mereka dari belenggu penjajahan.. eh, kok yang muncul Yesus si pacifist, juru damai, tidak mengompor2i masyarat untuk melakukan perlawanan.. malah bilang kasihilah musuhmu. Ya makanya banyak orang Yahudi hingga saat ini yg tidak percaya Yesus. Orang Yahudi lebih percaya seorang Simon Bar Kokhba yg memimpin pemberontakan melawan Romawi adalah seorang mesias sebenernya..  Padahal Yesus sudah melakukan mujizat, membangkitkan orang mati, menyembuhkan orang kusta, memberi makan ribuan orang hanya dengan hanya segelintir roti dan ikan.. tapi tidak ada artinya mujizat bagi manusia berdosa. Mereka lebih percaya kekerasan daripada perdamaian",@camovault,2024-11-21T12:02:00Z,0
2176,"Pas bicara mikir Banyak ngarang ni si cewe, sotoy",@SaidFatih-sc1ug,2024-11-21T12:01:11Z,1
2177,"kalian belajar dulu islam
nabi berperang karena profokasi kafir",@SuryadiYadi-o4n,2024-11-21T11:59:50Z,0
2178,Agama kok penu dgn kekerasan,@ByuBtik-m3y,2024-11-21T11:59:14Z,1
2179,Agama kok mempromosikan perang sih? Sudah seperti kelakuan imigran yaman yg ada di Indonesia saja yg selalu memprovokasi/mendorong agar terjadi perang antar pribumi...😂😅,@NelsonPardede,2024-11-21T11:57:00Z,1
2180,jangan pake Bisa jadi bu... kalo g tahu jangan di karang ...,@vekyart,2024-11-21T11:55:27Z,0
2181,Ada perempuan sehebat ini,@penyair260_sastra,2024-11-21T11:54:48Z,1
2182,kenapa selalu Yesus... ga dari budha dri hindu ???????,@vekyart,2024-11-21T11:54:03Z,0
2183,budaya baru......??? buknnya sdah dri nbi Adam ????????,@vekyart,2024-11-21T11:53:13Z,0
2184,😂😂😂 bahaya...,@vekyart,2024-11-21T11:51:50Z,1
2185,"Wahai saudara2 ku di manapun berada. Agama adalah sebuah ideologi pmikiran , kepercayaan   kyakinan trun mnurun  sejak nenek moyang kita di karenakan bnyk pmikiran yg timbul bnyak agama jdi bnyak perpecahan perselisihan dari beda pendapat, yg akhirnya  sbutan juru selamat, imam mahdi, sp, bocah angon , kalki afatar dlln gk muncul2 oleh karna ulah manusia yg sllu sling mnylhkan semua pngin jdi no1/ pling baik,  maka klo sllu yg di bsar2 kan pmikiran soal agama , dunia antara sesama manusia sllu tdk ada perdamaian tpi klo yg di utamakam kita  semua manusia berketuhanan yg maha esa manusia, akan hidup baik bnar jujur dlm kondisi apapun dn di mnapun.",@litoasmasm479,2024-11-21T11:51:30Z,0
2186,Bisa diuji gak itu kehafidzannya?,@wahyutompol,2024-11-21T11:50:35Z,0
2187,Kamu kacau,@AbitBit-j5u,2024-11-21T11:49:47Z,0
2188,Agama perang....??  Ngeri sekali...!!!,@wayandarmada9584,2024-11-21T11:49:41Z,1
2189,"perlu diketahui juga dalam islam itu ada yang disebut sebagai ""law of abrogation"" atau naskh yang disetujui oleh ulama2 islam dimana hukum yg lama itu dicabut dan diganti oleh hukum yang baru lewat ayat yg turun belakangan. coba bahas secara kronologis, karena kl mau dilihat secara kronologis, at tawbah adalah surat yang turun terakhir dan ayat2 mengenai perang itu justru turun di surat terakhir tersebut yaitu at tawbah.",@k8n23,2024-11-21T11:48:51Z,0
2190,"Bolehkah membahas motif dibalik perang pertama? 
Kemudian motif-motif perang selanjutnya, jangan terlalu di generalisir, karena setiap perang, pasti ada pemicu/motif nya.",@playtime1300,2024-11-21T11:48:08Z,0
2191,Orang2 dangkal lgi genit..😅😅,@Bollochanel9626,2024-11-21T11:46:26Z,0
2192,Ilmu baru save 👍,@Peneliti_Independent,2024-11-21T11:45:35Z,1
2193,"Efek ngikuti ajar4n ibli5 goa h1row yg nyamar sbag4i makaik4t...!!
Otak cerdas dan pakai logika jika malaik4t baik itu tempatnya di surga.
Alkitab sdh menjelaskan bhwa Tuhan mengurung ibli5 didlm goa gelap dan akan dihakimi lalu dilempar ke neraka diakhir jaman..!!
Salam sadar dan bertobat utk kaum hapalan yg buta arti..!!",@roed_pack6558,2024-11-21T11:44:04Z,1
2194,"Inti dari obrolan ini adalah Islam sebagai agama normatif sudah tidak relevan , terkait konteks perang dalam islam menurut obrolan ini tidak relevan disaat ini. saya tanya kepada anda semua, siapa yg bisa menjamin selama manusia masih ada tidak ada perang di dunia ?

selama ini banyak bukti perang antar negara yg tidak terselesaikan oleh lembaga2 dunia seperti PBB, Peran lembaga2 duniapun banyak kepentingan dan tendensi untuk memihak kesalah satu Negara yg berkonflik. Lemah sekali argumentasi dan cara berfikir 2 orang ini.",@aldofebrada4700,2024-11-21T11:42:41Z,0
2195,Kenapa bukan yahudi yg suka membunuh banyak nabi dan suka perang sampai sekarang kenapa tidak di pertanyakan hei orang dungu,@PamanSam-vh1if,2024-11-21T11:41:56Z,0
2196,Jangan dengerin ttg agama  dari orang yg tak menguasai ilmu agama yg bersangkutan.,@nasir6908,2024-11-21T11:41:08Z,0
2197,"Klo mau tau kebohongan agama dan keburukan x lihat chanel sunah nabi dan debat cp vs ulama ratusan juta orang murtad setelah melihatnya,, dibongkar lewat alquran dan hadist semdiri",@BramonoMono-n7v,2024-11-21T11:40:54Z,0
2198,Perempuan cerdas,@yayesarianto153,2024-11-21T11:38:40Z,0
2199,Yesus turun kedunia membawa damai tapi klo muhamat  perang ..ngeri lo.makanya aku milih murtat ..,@yanchannel5251,2024-11-21T11:37:35Z,0
2200,"Coba Carikan kata pedang di dalam Al-Qur'an ada gak.
Kalau di Injil kata pedang banyak.
Bukan Islam yang mengajarkan perang tapi keadaan saat itu kehidupan kafir Quraisy bar-bar tidak ada aturan. Ketika Islam diperangi apakah harus diam saja. Kalau diam saja musnahlah umat muslim. Orang intlek seperti anda harusnya tau peradaban politik dunia negara yang bukan muslim pun berperang sampai detik ini masih ada yang berperang.",@muh.ramadhan8852,2024-11-21T11:34:21Z,0
2201,"Semoga Islam bisa berkembang karena ditindas oleh anti Islam 👉 sama seperti Kekristenan yg justru berkembang karena ditindas oleh anti Kristen.
Bahkan Yesus pun sampai disalib dan murid2 Yesus dianiaya dimana mana.",@teampembela433,2024-11-21T12:11:01Z,0
2202,terlalu mudah di provokasi adu domba oleh propaganda barat,@yudha_saputra,2024-11-21T11:34:16Z,0
2203,Pengadilan nya zaman itu diplomasi atau kelahi(perang),@muhammadrezqi-albanjary,2024-11-21T11:33:29Z,0
2204,"Hati,2dgn,ahli,kitab,KRNA,tak,ada,agama,ajarkankekerasan.",@dian3773,2024-11-21T11:33:05Z,0
