,author,published_at,comment,like,en_comment
994,@PangeranHutauruk-c6v,2024-12-01T14:19:59Z,Mantaf pak AHY..Lanjutkan pak,18,"Great, Mr. AHY..Continue, sir."
995,@ojolopang6505,2024-12-01T14:17:30Z,Ahy...baru keluar bintang nya... Jokowi bisa melihat orang2 muda potensial... NKRI HARGA MATI..,24,Ahy...his star has just emerged... Jokowi can see young people with potential... NKRI IS NON-NEGOTIABLE..
996,@haha_huhu...,2024-12-01T14:25:13Z,"Bandingakan dengan gibran cara penyampain dalam berbicara ,jauh beda,",3,"Compare it with Gibran's way of speaking, it's very different."
997,@nadazen1957,2024-12-01T14:41:17Z,​@@haha_huhu...Kwkwk... Masih pakai Text dan menghafal dr para Pembantu nya 😅,2,​@@haha_huhu...Kwkwk... Still using text and memorizing from the assistants 😅
998,@diyaiffa3034,2024-12-01T14:42:53Z,Gibran SPT bapaknya ...kok nanya sy 😂,3,Gibran's father's tax return... why are you asking me 😂
999,@FcChoice-yp7nf,2024-12-01T15:18:40Z,Ya jahu bedah gibran dengan ahy..gibran kalau ngomong kayak orang mau ngais.nahan pipis,1,"Yes, I'm going to have to deal with Gibran and Ahy. Gibran, when he talks like someone wants to scold him, he's holding his pee."
1000,@wawanhermawan-xq4lu,2024-12-01T18:08:15Z,"Manusia ada kelebihan ada kekurangan.klo komen jngn
Begitu emang lo pinter mending gibran jadi wakil persiden",0,"Humans have strengths and weaknesses. If you comment, don't do that. If you're smart, Gibran would be better off as vice president."
1001,@parilparil7631,2024-12-01T14:15:07Z,Tuntaskan Kemiskinan dulu pak... Kalau bisa.. Perkuat pertahanan lebih penting,0,"End poverty first, sir... If possible... Strengthening defense is more important."
1002,@KMD_700k,2024-12-01T14:37:10Z,Tuhan aja tidak bisa menuntaskan kemiskinan apalagi manusia,0,"Even God cannot eradicate poverty, let alone humans."
1003,@Amanah-g8r,2024-12-01T15:16:10Z,"Kaya miskin pasti ada, klo kaya semua, siapa yg akan jualan, gimn tuntaskan kemiskinan😅 caranya buka lapangan kerja, naikin gajih², sekolah, kuliah gratis dll",1,"There are definitely rich and poor, if everyone is rich, who will sell, how to end poverty😅 the way is to open up job opportunities, increase salaries, free schools, colleges, etc."
1004,@ismani3599,2024-12-01T15:50:24Z,Kalo kamu presidennya....😂😂😂😂,0,If you were the president....😂😂😂😂
1005,@juarnovandega1008,2024-12-01T14:11:45Z,Kalau dulu ahy masih setia Smaa Anies duh kasian...di eranya Jokowi lah beliau jadi menteri dan sekarang dijadikan menteri lagi sama Prabowo,12,"If in the past I was still loyal to Anies, poor thing... in Jokowi's era he became a minister and now he has been made a minister again by Prabowo."
1006,@JainAub,2024-12-01T14:40:00Z,Kn klo gk sjln sm pk Persident prabowo...psti dsruh kluar dr kabinetny kn pk Persident prabowo blg sendiri..y sblmnya dia nolak dn stelah gabung dgn Persident k 7 pk jokowi  dia djdikn mntriny dn sm Persident yg skrg hrs sjln dgn Persident ny ap lg IKN hrs dlnjutkn krna itu proyek trategis ngara,5,"If it's not the same with President Prabowo... he will definitely be asked to leave his cabinet, President Prabowo said it himself... previously he refused and after joining President Jokowi's 7th cabinet, he was made his minister and with the current President he must continue with his President. What's more, the IKN must be continued because it is a strategic national project."
1007,@LastriSulastrie,2024-12-01T14:10:59Z,IKN ya harus dilanjut dan diselesaikan.. krena merupakan Harga diri Nama Indonesia,4,IKN must be continued and completed... because it is the pride of the Indonesian name
1008,@BambangYudiyanto-iy8io,2024-12-01T15:39:00Z,"Harga diri jokowi kalii.. ga usah dilanjutlah investor ga ada ujung2nya APBN yg berat.. biarin jokowi dan jin² nya yg lanjutin sndiri.. naluri dia kan pemborong, apa2 dborong tmsk hak rakyat 😂😂",1,"Jokowi's self-respect, please... don't continue, investors will never end up burdening the APBN... let Jokowi and his genies continue on their own... his instinct is to be a contractor, he will buy up everything, including the people's rights 😂😂"
1009,@bamtv7879,2024-12-01T15:39:35Z,Nggak juga.... Mulyono aja dah gak ada harga diri...,1,Not really.... Mulyono just has no self-esteem...
1010,@SuhadiAnsyah,2024-12-01T14:09:01Z,INI ORANG BIJAK PINTAR DAN SANTUN,0,"THIS IS A WISE, SMART AND HAPPY PEOPLE"
1011,@rafaelchanelayahputra1995,2024-12-01T14:03:53Z,Mun waafres kie krek gagh,0,We will not be able to do without crack.
1012,@abassudarmoko2187,2024-12-01T14:03:15Z,"Sebaiknya ikn jangan tergesa gesa lagi.. 
Yang terpenting kenaikkan ppn jadi 12% dibatalkan saja daripada melanjutkan ikn.",0,"It's better not to rush the IKN anymore.. 
The most important thing is to cancel the increase in VAT to 12% rather than continuing the IKN."
1013,@AraAisarthahira,2024-12-01T14:02:13Z,"Stop dulu , sejahtera kan Rakyat",1,"Stop for now, the people will prosper"
1014,@EdwardSteven-b9h,2024-12-01T14:01:20Z,ko pada blm ngantor di IKN😂😂😂,0,Why haven't you gone to the office at IKN yet?😂😂😂
1015,@Alexander-v7s,2024-12-01T13:59:40Z,"Gak usah diterusin IKN. Proyek gak jelas itu, duit buat bangun juga kagak ada.",7,"Don't continue IKN. It's a vague project, and there's no money to build it."
1016,@BadarudinFatah-hq9hg,2024-12-01T17:50:59Z,Lanjutkan ibu kota harus pindah..,0,Continue the capital must move..
1017,@ArifSanjayasaputra-lk2hy,2024-12-01T18:53:48Z,"Tetap di lanjutkan,,udh jelas di pindah ko,berati jelas,,klo di pulau Jawa tidak memungkinkan... Kalimantan yg cocok sih..di pisah lebih bgus daripada di gabung di jakarta,ikn kusus pusat pemerintahan jakarta pusat perekonomian..",0,"Continue, it's clear that it's being moved, which means it's clear that it's not possible on Java... Kalimantan is more suitable... separating it is better than combining it with Jakarta, especially for the center of government and the center of the economy."
1018,@M_Herman_Thea.,2024-12-01T13:59:27Z,Alhamdulillah Anak anak bangsa Indonesia Ku yang tercinta selalu terus menerus tetap terjaga guna mementingkan kesejahteraan masyarakat rakyatnya. untuk memartabatkan bangsa ini NKRI.  Dari Aceh hingga Papua bangga.👌👍🤲😍🇮🇩🇮🇩🇮🇩💪,1,"Thank God, my beloved children of the Indonesian nation always continue to remain vigilant in order to prioritize the welfare of the people of their society. to dignify this nation, the Republic of Indonesia.  From Aceh to Papua proud.👌👍🤲😍🇮🇩🇮🇩🇮🇩💪"
1019,@M_Herman_Thea.,2024-12-01T13:59:17Z,Alhamdulillah Anak anak bangsa Indonesia Ku yang tercinta selalu terus menerus tetap terjaga guna mementingkan kesejahteraan masyarakat rakyatnya. untuk memartabatkan bangsa ini NKRI.  Dari Aceh hingga Papua bangga.👌👍🤲😍🇮🇩🇮🇩🇮🇩💪,44,"Thank God, my beloved children of the Indonesian nation always continue to remain vigilant in order to prioritize the welfare of the people of their society. to dignify this nation, the Republic of Indonesia.  From Aceh to Papua proud.👌👍🤲😍🇮🇩🇮🇩🇮🇩💪"
1020,@KhamirahPenyarang,2024-12-02T00:16:52Z,"@@M_Herman_Thea. Alhamdulilah amin ,lagian KLO saling memberi apa untungnya lur",1,"@@M_Herman_Thea. Thank God, amen, besides, if we give to each other, what's the benefit, bro?"
1021,@KhamirahPenyarang,2024-12-02T00:17:37Z,"@@M_Herman_Thea. Membenci apa untungnya ,Yo bersatu padu",1,"@@M_Herman_Thea. What's the point of hating, let's unite"
1022,@sadiatisadiati6525,2024-12-02T23:31:12Z,"Yg tua2 fukung dari belakang ,yg sdh jadi pjbt istirahat dah,maju yg muda juga lbh cerdas untuk indo emas ,yg nyinyir minggir aja .ok!!!!",0,"The old ones are supporting from behind, the ones who have become PJBT are taking a break, the young ones are also smarter for Indo Emas, the ones who are making noises, just move aside. OK!!!!"
1023,@Razi_Maulana,2024-12-01T13:58:41Z,"Ikn proyek gagal ,yakin gue ga bakal sukses ,bukan nya apa terlalu jauh ,pejabat byk ga pada yg mau pindah sana ,,",1,"It's a failed project, I'm sure it won't be successful, it's not too far, many officials don't want to move there..."
1024,@LastriSulastrie,2024-12-01T14:14:46Z,Yg gk mau pindah IKN ya kluar aja dri pemerintahan...yg mau jg ngantri,2,Those who don't want to move the capital city should just leave the government...those who want to should also queue up
1025,@ismani3599,2024-12-01T16:11:22Z,"Itu kan kata anak Abah, dan gerombolan amin kurais",1,"That's what Abah's son said, and the Amin kurais gang"
1026,@ArifSanjayasaputra-lk2hy,2024-12-01T18:58:54Z,Ikn tetap berlanjut dan bertahap.,1,Ikn continues to grow and is gradual.
1027,@shetiamie8466,2024-12-01T23:12:10Z,Kasian gak bisa demo lagi😅😅😅,0,Too bad I can't demonstrate anymore😅😅😅
1028,@HasyimAsary-l3g,2024-12-01T13:58:36Z,Kalau Mas ini sgt meyakinkan jd Wapres...😂😂,2,"If you are really convincing, you can become Vice President...😂😂"
1029,@Sugeng-m8b,2024-12-01T13:55:10Z,JANGAN LUPA TERIMAKASIH KE PAK JOKOWI YG ANGKAT DERAJAT KAMU. KALAU NGGA ADA PAK JOKOWI KAMU MASIH NGUBLEK DI PARTE,2,"DON'T FORGET TO THANK MR. JOKOWI WHO RAISED YOUR DEGREE. IF MR. JOKOWI WAS NOT THERE, YOU WOULD STILL BE STUCKING IN THE PARTY"
1030,@ismani3599,2024-12-01T16:00:49Z,Setuju.......🎉🎉🎉,1,Agree.......🎉🎉🎉
1031,@user-hs9ei1yl4javawood,2024-12-01T13:53:09Z,Bohong kesejahteraan masyarakat bapaknya aja ga sanggup membuat sejahtera,1,It's a lie that the welfare of society is not even capable of making the father prosperous
1032,@ArcangeloLeite,2024-12-01T14:12:29Z,Kapan bisa move on ya?,0,When can I move on?
1033,@Sugeng-m8b,2024-12-01T13:53:08Z,"AHY HATI HATI KAMU YA, NARASI KAMU SELAMA INI SELALU NARASINYA NEGATIF DENGAN IKN. MASYARAKAT SEDANG MEMANTAU KAMU. PINGIN BANGET YA IKN MANGKRAK? TERLIHAT SANGAT PESIMIS KAMU SAMA IKN.",1,"AHY BE CAREFUL, YOUR NARRATIVE HAS ALWAYS BEEN NEGATIVE ABOUT IKN. THE PUBLIC IS MONITORING YOU. DO YOU REALLY WANT IKN TO STALL? YOU SEE VERY PESSIMISTIC ABOUT IKN."
1034,@sigitpurnomo1760,2024-12-01T15:08:06Z,Yang di omongin ahy itu perintah prabowo boss,1,"What Ahy said was Prabowo's order, boss."
1035,@ArifSanjayasaputra-lk2hy,2024-12-01T19:02:26Z,Ikn tetap berlanjut dan bertahap,0,Ikn continues to grow and develops gradually
1036,@NotofarmPurworejo-p9m,2024-12-01T13:49:59Z,Gagah nya mas Ayh semoga kelak jadi RI 1,8,"You're so dashing, bro. Hopefully in the future you'll become RI 1."
1037,@utimecca4519,2024-12-01T21:18:39Z,cb kl wakilnya ahy pasti ga ky Skrang,0,cb if the deputy is Ahy it definitely won't be like Skrang
1038,@KhamirahPenyarang,2024-12-01T22:50:50Z,"Nah gitu aja ,adem ayem dapet pahala.",0,"Well, that's it, you'll get your reward."
1039,@KhamirahPenyarang,2024-12-01T22:51:20Z,​@@utimecca4519kiyamat kali,0,​@@utimecca4519kiyamat times
1040,@ridwanrealme6360,2024-12-01T13:49:13Z,"Masukkk..
Semoga sukses injih Bang AHY",2,"Come in...
Good luck, Bang AHY"
1041,@yunahgwr574,2024-12-01T13:47:29Z,"Karir dijalani secara step by step, ibarat buah biar matang secara alami, baru dijual, pembelinya rakyat Indonesia. Merdeka ❤🇮🇩",72,"Career is lived step by step, like a fruit that ripens naturally, then sold, the buyers are the Indonesian people. Merdeka ❤🇮🇩"
1042,@tetapsemangat6344,2024-12-01T14:54:49Z,Harusnya gitu yaa step by step... Bukan langsung jadi..... Ah sudahlah,2,"It should be like that, step by step... Not all at once... Ah, never mind."
1043,@febisaputro2401,2024-12-01T16:28:01Z,bener kaya AHY suka mengonggong dan menjlat,1,It's true that AHY likes to bark and lick
1044,@bocahbagus563,2024-12-02T02:35:20Z,Tp si Samsul dari bocah ingusan yg gagal jd pengusaha martabak langsung bisa jd walikota.. menjabat wali kota blm kelar bisa jd Wapres. Enak jg ya jd Samsul ngk perlu susah payah cari kerja,5,"But Samsul, from a snotty kid who failed to become a martabak entrepreneur, could immediately become mayor... he served as mayor but before he finished he could become vice president. It's also nice that Samsul doesn't have to bother looking for work."
1045,@SanjayaAanjaya-w3k,2024-12-02T02:44:52Z,@@bocahbagus563 ia lah enak emang lo.. cuman jadi benalu wk wk,1,"@@bocahbagus563 yeah, it's really good, you know... you're just a parasite wk wk"
1046,@tenjobertani3347,2024-12-02T10:13:33Z,@@tetapsemangat6344 maksudnya jgn kayak samsul.......,3,@@tetapsemangat6344 what I mean is don't be like Samsul.......
1047,@WawanParawansyah,2024-12-01T13:46:46Z,MAS AHY ORANG CERDAS DAN IHLAS SEMOGA SEHAT SELALU DAN JADI PEMIMPIN MASA DEPAN AMIN.,2,"MAS AHY IS A SMART AND SINCERE PERSON, MAY YOU ALWAYS BE HEALTHY AND BECOME A FUTURE LEADER, AMEN."
1048,@ninyomansutari2178,2024-12-01T13:46:36Z,Semoga semesta mendukung AHY,10,May the universe support AHY
1049,@darmakusuma263,2024-12-01T13:46:04Z,Kita sebagai rakyat bangga pada AHY anak muda yang ingin bangsa nya maju,0,We as citizens are proud of AHY young people who want their nation to progress
1050,@ismani3599,2024-12-01T16:14:19Z,Sok tau kamu,0,You know it all
1051,@786cyan,2024-12-01T13:42:17Z,"Andaikan AHY yg jd Wapresnya Prabowo, pasti Indonesia damai 😊",5,"If AHY were Prabowo's Vice President, Indonesia would definitely be peaceful 😊"
1052,@MarlinaMarpaung-m6r,2024-12-01T16:04:13Z,😂😂😂msih aja ngadu domba..pak Prabowo msih percaya mas Gibran knpe emang ..masalh buat loe..😊,0,"😂😂😂 I'm still arguing.. Mr. Prabowo still believes Mr. Gibran, why?"
1053,@andikrobandi8166,2024-12-01T21:50:39Z,Tp prabowo maunya gibran dan menang low pilih ahy blm tentu menang,1,"But Prabowo wants Gibran and Low to win, choosing Ahy is not necessarily a guarantee of winning"
1054,@ricadsitumorang1579,2024-12-01T13:40:01Z,duit semua disana😊,0,All the money is there😊
1055,@Riofeb-e6q,2024-12-02T02:12:35Z,"Iya betul Kalimantan bnyk duet Lo,",0,"Yes, that's right, there are lots of duets in Kalimantan, Lo."
1056,@bhaktis9233,2024-12-01T13:38:05Z,"Gus Gus....Hambalang aja mangkrak, sesumbar mau melanjutkan IKN lawak aja....",5,"Gus Gus....Hambalang is still stalled, bragging about continuing the IKN is just a joke...."
1057,@Fatan-cz1vh,2024-12-01T13:56:41Z,Anak Abah tetap blm move on... Anies memang yg terbalik...😅,4,Abah's son still hasn't moved on... Anies is indeed the one who is upside down...😅
1058,@ismani3599,2024-12-01T15:43:35Z,"Padahal Hambalang tidak sebesar IKN, itu aja mencret eh mangkrak .
Tapi kalo mau dipemerintahan lebih baik lanjutkan ikn .",2,"Even though Hambalang is not as big as IKN, it's just diarrhea and stalled.
But if you want to be in government, it's better to continue IKN."
1059,@ArifSanjayasaputra-lk2hy,2024-12-01T18:54:12Z,Ikn tetap lanjut dan bertahap,1,Ikn continues to progress and gradually
1060,@herrypujiono7105,2024-12-02T00:19:33Z,Komen BASI ... 😂😂😂,1,Stale comments... 😂😂😂
1061,@EllySuhelly-s2e,2024-12-01T13:36:57Z,"rakyat indonesia pasti bahagia dan senang melihat para pejabat negara jika bisa bersatu , rukun dan damai seperti ini , satu visi satu misi yang lilahitaala demi membangun negara dan mensejahtrakan rakyat",211,"Indonesian people will definitely be happy and pleased to see state officials united, harmonious and peaceful like this, with one vision and one mission for the sake of building the country and improving the welfare of the people."
1062,@KhamirahPenyarang,2024-12-01T22:06:33Z,"Amin ,harusnya bersatu sebelum terlambat msh ada kesempatan .",1,"Amen, we should unite before it's too late, there's still a chance."
1063,@Gado-Gado-y1l,2024-12-01T23:56:02Z,"Mereka rukun kox, dapat jabatan, harta, kekuasaan, Anak-anak mereka, cucu-cucu mereka 7 - 10 turunan gak miskin dan gak ngerasain makan gratis sebesar 10 ribuan kox 😅😂",11,"They are harmonious, they get positions, wealth, power, their children, their grandchildren for 7-10 generations are not poor and do not experience free meals worth 10 thousand rupiahs 😅😂"
1064,@harryyuqie583,2024-12-02T00:04:11Z,Bersatu untuk merampok uang rakyat 😂😂😂,7,Unite to rob people's money 😂😂😂
1065,@KhamirahPenyarang,2024-12-02T00:05:01Z,"@@EllySuhelly-s2e Alhamdulilah do,a yg baik semoga di hijabah oleh Alloh SWT amin",2,"@@EllySuhelly-s2e Alhamdulillah, what a good prayer, may Allah SWT grant you hijab, amen"
1066,@KhamirahPenyarang,2024-12-02T00:07:59Z,"@@EllySuhelly-s2e Iya kita semua hamba Alloh mumpung msh bisa menikmati ,karena umur gak tau smpe kpan mkanya nanem yg baik aj ,sedulur Kabeh ,semoga bermanfa,af",0,"@@EllySuhelly-s2e Yes, we are all servants of Allah, while we still can enjoy it, because we don't know how long our life will last, so just plant good things, all brothers and sisters, hopefully it will be useful, af"
1067,@HasbullahNana,2024-12-01T13:36:54Z,AHY seorang Mentri tapi lepelnya lepel wapres,6,AHY is a Minister but his face is like that of the Vice President
1068,@AsumirahIrah,2024-12-01T13:34:18Z,Hutang lagi 😄..,0,Debt again 😄..
1069,@Abigail99596,2024-12-01T13:33:52Z,Ada Pak Rico Rustambi.. my ex boss 😊,0,There is Mr. Rico Rustambi.. my ex boss 😊
1070,@rahmateffendi744,2024-12-01T13:33:16Z,Kalau rakyat sengsara menyengsarakan ralyat IKN dihentikan dulu,0,"If the people are suffering, the IKN must be stopped first"
1071,@firman.mulyadi,2024-12-01T13:31:04Z,MasyaAllah Terstuktur dalam penyampaianny,49,MashaAllah Very structured in its presentation
1072,@muhirfan5735,2024-12-02T02:27:30Z,Tersetruktur sambutan secara formal iya bagus  tapi soal isi pidato kaya kurang mengena deh,1,"A formally structured greeting is good, but the content of the speech seems less than appropriate."
